image_id,source_dataset,split,class_name,label_id,original_relative_path,raw_path,original_filename,new_filename,width,height,channels,image_mode,image_format,aspect_ratio,pixel_count,exif_tag_count,file_size_bytes,md5,ingestion_timestamp
train_diningroom_000055,mit_indoor,train,diningroom,2,diningroom/easyst048.jpg,data/raw/mit_indoor_subset/train/diningroom/diningroom_000055.jpg,easyst048.jpg,diningroom_000055.jpg,1066,1500,3,RGB,JPEG,0.7107,1599000,0,1746794,9423fa844b93e67b4c2e07a4aa2e85f8,2026-05-29T15:18:45.766889
train_livingroom_000047,mit_indoor,train,livingroom,4,livingroom/or_02_03_0212_36_l.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000047.jpg,or_02_03_0212_36_l.jpg,livingroom_000047.jpg,256,256,3,RGB,JPEG,1.0,65536,0,77549,1b2945693e3953ab8c4123ce0d4cb27b,2026-05-29T15:18:45.769510
train_diningroom_000056,mit_indoor,train,diningroom,2,diningroom/int130.jpg,data/raw/mit_indoor_subset/train/diningroom/diningroom_000056.jpg,int130.jpg,diningroom_000056.jpg,256,256,3,RGB,JPEG,1.0,65536,0,62876,1ddcd9a4eeb70b00230e7ef899b72926,2026-05-29T15:18:45.771522
train_bathroom_000056,mit_indoor,train,bathroom,0,bathroom/indoor_0566.jpg,data/raw/mit_indoor_subset/train/bathroom/bathroom_000056.jpg,indoor_0566.jpg,bathroom_000056.jpg,800,523,3,RGB,JPEG,1.5296,418400,0,249246,6d995556688cd58e8e1e151a226f51f1,2026-05-29T15:18:45.777497
train_bedroom_000058,mit_indoor,train,bedroom,1,bedroom/b22.jpg,data/raw/mit_indoor_subset/train/bedroom/bedroom_000058.jpg,b22.jpg,bedroom_000058.jpg,256,256,3,RGB,JPEG,1.0,65536,7,70493,133e73ea22c1a2fa372e6be49c2647a6,2026-05-29T15:18:45.780298
train_kitchen_000045,mit_indoor,train,kitchen,3,kitchen/kitchen045.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000045.jpg,kitchen045.jpg,kitchen_000045.jpg,1200,900,3,RGB,JPEG,1.3333,1080000,0,1117652,c93a5eea737b5e2ae1e7a358a8295685,2026-05-29T15:18:45.801583
train_kitchen_000046,mit_indoor,train,kitchen,3,kitchen/int42.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000046.jpg,int42.jpg,kitchen_000046.jpg,256,256,3,RGB,JPEG,1.0,65536,0,50162,a3aa1cec9016bdbd59e028907f5c65ee,2026-05-29T15:18:45.803888
train_bedroom_000059,mit_indoor,train,bedroom,1,bedroom/b13.jpg,data/raw/mit_indoor_subset/train/bedroom/bedroom_000059.jpg,b13.jpg,bedroom_000059.jpg,256,256,3,RGB,JPEG,1.0,65536,7,64119,16a690521e78f776931f1236ed8ab8c3,2026-05-29T15:18:45.805912
train_bedroom_000060,mit_indoor,train,bedroom,1,bedroom/cimg8169.jpg,data/raw/mit_indoor_subset/train/bedroom/bedroom_000060.jpg,cimg8169.jpg,bedroom_000060.jpg,640,480,3,RGB,JPEG,1.3333,307200,0,140977,bd59144a2c7834edd79e284033978973,2026-05-29T15:18:45.809732
train_livingroom_000048,mit_indoor,train,livingroom,4,livingroom/room502.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000048.jpg,room502.jpg,livingroom_000048.jpg,256,256,3,RGB,JPEG,1.0,65536,0,14618,393aecc2f9a85be8d992037c48ed9fca,2026-05-29T15:18:45.811223
train_kitchen_000047,mit_indoor,train,kitchen,3,kitchen/k11.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000047.jpg,k11.jpg,kitchen_000047.jpg,256,256,3,RGB,JPEG,1.0,65536,7,91983,11bc6df7f3f504becd0e6b78a62bfcf5,2026-05-29T15:18:45.813389
train_livingroom_000049,mit_indoor,train,livingroom,4,livingroom/indoor_0597.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000049.jpg,indoor_0597.jpg,livingroom_000049.jpg,640,480,3,RGB,JPEG,1.3333,307200,0,177833,7438cc9e47677c00ed2807e88e0b1661,2026-05-29T15:18:45.817754
train_kitchen_000048,mit_indoor,train,kitchen,3,kitchen/cdmc1128.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000048.jpg,cdmc1128.jpg,kitchen_000048.jpg,256,256,3,RGB,JPEG,1.0,65536,0,15533,0d1a952206c5514c54d827405c56cdcf,2026-05-29T15:18:45.819176
train_bedroom_000061,mit_indoor,train,bedroom,1,bedroom/easyst031.jpg,data/raw/mit_indoor_subset/train/bedroom/bedroom_000061.jpg,easyst031.jpg,bedroom_000061.jpg,256,256,3,RGB,JPEG,1.0,65536,0,68165,2fd5e77a4c92a10044ffa321343dd07e,2026-05-29T15:18:45.821239
train_bathroom_000057,mit_indoor,train,bathroom,0,bathroom/room319.jpg,data/raw/mit_indoor_subset/train/bathroom/bathroom_000057.jpg,room319.jpg,bathroom_000057.jpg,256,256,3,RGB,JPEG,1.0,65536,0,41887,985f8c63cd0199b50e06c3ca18e32caf,2026-05-29T15:18:45.822786
train_livingroom_000050,mit_indoor,train,livingroom,4,livingroom/living49.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000050.jpg,living49.jpg,livingroom_000050.jpg,1024,768,3,RGB,JPEG,1.3333,786432,0,860740,4aad19b6969d802351e5d409b7f0757e,2026-05-29T15:18:45.839233
train_bedroom_000062,mit_indoor,train,bedroom,1,bedroom/room405.jpg,data/raw/mit_indoor_subset/train/bedroom/bedroom_000062.jpg,room405.jpg,bedroom_000062.jpg,256,256,3,RGB,JPEG,1.0,65536,0,62740,369f220e9957f29475e5fa0beca770b2,2026-05-29T15:18:45.841467
train_kitchen_000049,mit_indoor,train,kitchen,3,kitchen/cdmc1144.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000049.jpg,cdmc1144.jpg,kitchen_000049.jpg,256,256,3,RGB,JPEG,1.0,65536,0,12363,226622860702795662c8c28b414620e2,2026-05-29T15:18:45.842699
train_bathroom_000058,mit_indoor,train,bathroom,0,bathroom/n190042.jpg,data/raw/mit_indoor_subset/train/bathroom/bathroom_000058.jpg,n190042.jpg,bathroom_000058.jpg,256,256,3,RGB,JPEG,1.0,65536,0,42895,2afcb109b99ca70d4f2658d474c6957a,2026-05-29T15:18:45.844585
train_livingroom_000051,mit_indoor,train,livingroom,4,livingroom/l8.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000051.jpg,l8.jpg,livingroom_000051.jpg,256,256,3,RGB,JPEG,1.0,65536,11,97963,9dc53165f3e2fb415d8adfd713efed3b,2026-05-29T15:18:45.847227
train_diningroom_000057,mit_indoor,train,diningroom,2,diningroom/cdmc1195.jpg,data/raw/mit_indoor_subset/train/diningroom/diningroom_000057.jpg,cdmc1195.jpg,diningroom_000057.jpg,256,256,3,RGB,JPEG,1.0,65536,0,13986,effde202be6b65c42d0b058a2b40e636,2026-05-29T15:18:45.849945
train_diningroom_000058,mit_indoor,train,diningroom,2,diningroom/room411.jpg,data/raw/mit_indoor_subset/train/diningroom/diningroom_000058.jpg,room411.jpg,diningroom_000058.jpg,256,256,3,RGB,JPEG,1.0,65536,0,49426,dc3ccbbeffaa644d201eac8a354d7bf8,2026-05-29T15:18:45.851895
train_bedroom_000063,mit_indoor,train,bedroom,1,bedroom/indoor_0330.jpg,data/raw/mit_indoor_subset/train/bedroom/bedroom_000063.jpg,indoor_0330.jpg,bedroom_000063.jpg,512,340,3,RGB,JPEG,1.5059,174080,0,133325,929e9c0c1631d78274b9e938abd76bb5,2026-05-29T15:18:45.855109
train_livingroom_000052,mit_indoor,train,livingroom,4,livingroom/va_02_03_7115_16_l.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000052.jpg,va_02_03_7115_16_l.jpg,livingroom_000052.jpg,256,256,3,RGB,JPEG,1.0,65536,0,61659,5e92c48da1ca0d1ee62db8d83ea862c1,2026-05-29T15:18:45.857045
train_livingroom_000053,mit_indoor,train,livingroom,4,livingroom/l7.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000053.jpg,l7.jpg,livingroom_000053.jpg,256,256,3,RGB,JPEG,1.0,65536,7,90757,101fbb27d213e6dec28ee4b7b5d52a62,2026-05-29T15:18:45.859466
train_kitchen_000050,mit_indoor,train,kitchen,3,kitchen/kitchen137.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000050.jpg,kitchen137.jpg,kitchen_000050.jpg,1200,900,3,RGB,JPEG,1.3333,1080000,0,1050581,6029b8de8bc945db003c2c60e6820842,2026-05-29T15:18:45.879755
train_diningroom_000059,mit_indoor,train,diningroom,2,diningroom/dining46.jpg,data/raw/mit_indoor_subset/train/diningroom/diningroom_000059.jpg,dining46.jpg,diningroom_000059.jpg,1024,768,3,RGB,JPEG,1.3333,786432,0,920573,6eb4cf39ed540889f8268b0bdbcb574f,2026-05-29T15:18:45.897614
train_livingroom_000054,mit_indoor,train,livingroom,4,livingroom/room1.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000054.jpg,room1.jpg,livingroom_000054.jpg,256,256,3,RGB,JPEG,1.0,65536,0,68477,85ec1c65efc56ef7813afad864eb3b8f,2026-05-29T15:18:45.899982
train_livingroom_000055,mit_indoor,train,livingroom,4,livingroom/pb_99_1_0532_33_l.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000055.jpg,pb_99_1_0532_33_l.jpg,livingroom_000055.jpg,256,256,3,RGB,JPEG,1.0,65536,0,69974,e04a6b00f0283dc75db97bbcdd1f3610,2026-05-29T15:18:45.901925
train_diningroom_000060,mit_indoor,train,diningroom,2,diningroom/dining015.jpg,data/raw/mit_indoor_subset/train/diningroom/diningroom_000060.jpg,dining015.jpg,diningroom_000060.jpg,256,256,3,RGB,JPEG,1.0,65536,0,71075,7516d530659f8c21a5fe31ecf1bd8087,2026-05-29T15:18:45.904079
train_diningroom_000061,mit_indoor,train,diningroom,2,diningroom/d1.jpg,data/raw/mit_indoor_subset/train/diningroom/diningroom_000061.jpg,d1.jpg,diningroom_000061.jpg,256,256,3,RGB,JPEG,1.0,65536,7,79932,99885f777ea547b024d4700223f10390,2026-05-29T15:18:45.906394
train_livingroom_000056,mit_indoor,train,livingroom,4,livingroom/cdmc1298.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000056.jpg,cdmc1298.jpg,livingroom_000056.jpg,256,256,3,RGB,JPEG,1.0,65536,0,15851,976fd12a8c28488a49e879d33ebab2b9,2026-05-29T15:18:45.907704
train_diningroom_000062,mit_indoor,train,diningroom,2,diningroom/d6.jpg,data/raw/mit_indoor_subset/train/diningroom/diningroom_000062.jpg,d6.jpg,diningroom_000062.jpg,256,256,3,RGB,JPEG,1.0,65536,7,82962,02d9efc9c1f0387d19bf7732f1c3e5c1,2026-05-29T15:18:45.909973
train_kitchen_000051,mit_indoor,train,kitchen,3,kitchen/kitchen17.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000051.jpg,kitchen17.jpg,kitchen_000051.jpg,1200,900,3,RGB,JPEG,1.3333,1080000,0,1047420,5f564f8446818e6fedcd0358f1db611c,2026-05-29T15:18:45.929706
train_livingroom_000057,mit_indoor,train,livingroom,4,livingroom/living74.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000057.jpg,living74.jpg,livingroom_000057.jpg,1024,768,3,RGB,JPEG,1.3333,786432,0,858168,f0288f100e52d42023312b6217b95a0c,2026-05-29T15:18:45.946113
train_bedroom_000064,mit_indoor,train,bedroom,1,bedroom/b27.jpg,data/raw/mit_indoor_subset/train/bedroom/bedroom_000064.jpg,b27.jpg,bedroom_000064.jpg,256,256,3,RGB,JPEG,1.0,65536,7,78298,eb4bcd8d9bc2fb0540ba21f74e9d321b,2026-05-29T15:18:45.948637
train_livingroom_000058,mit_indoor,train,livingroom,4,livingroom/l9.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000058.jpg,l9.jpg,livingroom_000058.jpg,256,256,3,RGB,JPEG,1.0,65536,7,80112,51b4f9aa3b61116d0f426e24c2c64f95,2026-05-29T15:18:45.950706
train_bathroom_000059,mit_indoor,train,bathroom,0,bathroom/indoor_0258.jpg,data/raw/mit_indoor_subset/train/bathroom/bathroom_000059.jpg,indoor_0258.jpg,bathroom_000059.jpg,291,512,3,RGB,JPEG,0.5684,148992,0,96595,744eee2062ef57ce9bf10b3e517fa0e9,2026-05-29T15:18:45.953565
train_kitchen_000052,mit_indoor,train,kitchen,3,kitchen/kitchen5.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000052.jpg,kitchen5.jpg,kitchen_000052.jpg,256,256,3,RGB,JPEG,1.0,65536,0,76695,adb5eea0b2c84d3b03792577a233cf1e,2026-05-29T15:18:45.955595
train_kitchen_000053,mit_indoor,train,kitchen,3,kitchen/kitchen031.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000053.jpg,kitchen031.jpg,kitchen_000053.jpg,256,256,3,RGB,JPEG,1.0,65536,0,65454,34b00f6560f7c72cbc86216ab14f932b,2026-05-29T15:18:45.958483
train_kitchen_000054,mit_indoor,train,kitchen,3,kitchen/kitchen177.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000054.jpg,kitchen177.jpg,kitchen_000054.jpg,1024,768,3,RGB,JPEG,1.3333,786432,0,817733,bde2a0552a110f29a132526dbec8c3b8,2026-05-29T15:18:45.975179
train_livingroom_000059,mit_indoor,train,livingroom,4,livingroom/easyst022.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000059.jpg,easyst022.jpg,livingroom_000059.jpg,256,256,3,RGB,JPEG,1.0,65536,0,70924,9711a88c1b01b9424ba67a2184c3df10,2026-05-29T15:18:45.977569
train_kitchen_000055,mit_indoor,train,kitchen,3,kitchen/iclock.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000055.jpg,iclock.jpg,kitchen_000055.jpg,256,256,3,RGB,JPEG,1.0,65536,0,66753,41269cbfc9681800608f353d16b2b55a,2026-05-29T15:18:45.979510
train_kitchen_000056,mit_indoor,train,kitchen,3,kitchen/cdmc1175.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000056.jpg,cdmc1175.jpg,kitchen_000056.jpg,256,256,3,RGB,JPEG,1.0,65536,0,14503,7f6f5a1473e450e08d1d293216ea5964,2026-05-29T15:18:45.980623
train_bathroom_000060,mit_indoor,train,bathroom,0,bathroom/el_cuarto_de_bano.jpg,data/raw/mit_indoor_subset/train/bathroom/bathroom_000060.jpg,el_cuarto_de_bano.jpg,bathroom_000060.jpg,550,367,3,RGB,JPEG,1.4986,201850,0,89604,08672d6963546eb1992676153987592f,2026-05-29T15:18:45.983397
train_kitchen_000057,mit_indoor,train,kitchen,3,kitchen/k8.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000057.jpg,k8.jpg,kitchen_000057.jpg,256,256,3,RGB,JPEG,1.0,65536,7,92426,c9e21762dc1d327ee25aa288593a418e,2026-05-29T15:18:45.985460
train_kitchen_000058,mit_indoor,train,kitchen,3,kitchen/kitchen125.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000058.jpg,kitchen125.jpg,kitchen_000058.jpg,1400,1050,3,RGB,JPEG,1.3333,1470000,0,1454129,8e7c5da1ecee17fec4b1001f16c80c10,2026-05-29T15:18:46.012227
train_diningroom_000063,mit_indoor,train,diningroom,2,diningroom/dining032.jpg,data/raw/mit_indoor_subset/train/diningroom/diningroom_000063.jpg,dining032.jpg,diningroom_000063.jpg,1400,1050,3,RGB,JPEG,1.3333,1470000,0,1626858,dd5c2c81feb506d54395fe9d385d41b7,2026-05-29T15:18:46.044191
train_diningroom_000064,mit_indoor,train,diningroom,2,diningroom/d9.jpg,data/raw/mit_indoor_subset/train/diningroom/diningroom_000064.jpg,d9.jpg,diningroom_000064.jpg,256,256,3,RGB,JPEG,1.0,65536,7,93494,ad0118b692acdc5e5295ff4c4a1b9241,2026-05-29T15:18:46.046776
train_bathroom_000061,mit_indoor,train,bathroom,0,bathroom/b10.jpg,data/raw/mit_indoor_subset/train/bathroom/bathroom_000061.jpg,b10.jpg,bathroom_000061.jpg,256,256,3,RGB,JPEG,1.0,65536,7,71458,9ecba5f7751c2e97b9a7271e366b4ff6,2026-05-29T15:18:46.048800
train_bathroom_000062,mit_indoor,train,bathroom,0,bathroom/indoor_0461.jpg,data/raw/mit_indoor_subset/train/bathroom/bathroom_000062.jpg,indoor_0461.jpg,bathroom_000062.jpg,401,600,3,RGB,JPEG,0.6683,240600,0,128590,46712b84134a3a6373d22a59ec7d4ca2,2026-05-29T15:18:46.052328
train_livingroom_000060,mit_indoor,train,livingroom,4,livingroom/living53.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000060.jpg,living53.jpg,livingroom_000060.jpg,1024,768,3,RGB,JPEG,1.3333,786432,0,787406,6a2fb1ece666162c832437df6ea9aa1f,2026-05-29T15:18:46.067788
train_livingroom_000061,mit_indoor,train,livingroom,4,livingroom/int114.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000061.jpg,int114.jpg,livingroom_000061.jpg,256,256,3,RGB,JPEG,1.0,65536,0,61234,db1b9ddfe3d1b311c03f72138e2446ab,2026-05-29T15:18:46.070446
train_kitchen_000059,mit_indoor,train,kitchen,3,kitchen/cdmc1126.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000059.jpg,cdmc1126.jpg,kitchen_000059.jpg,256,256,3,RGB,JPEG,1.0,65536,0,14961,61649449c915980f2e54008ab3c1c21c,2026-05-29T15:18:46.072269
train_diningroom_000065,mit_indoor,train,diningroom,2,diningroom/dining039.jpg,data/raw/mit_indoor_subset/train/diningroom/diningroom_000065.jpg,dining039.jpg,diningroom_000065.jpg,256,256,3,RGB,JPEG,1.0,65536,0,56371,5a6c406a2cb287f08c33790cc871e585,2026-05-29T15:18:46.074408
train_diningroom_000066,mit_indoor,train,diningroom,2,diningroom/va_02_04_7112_05_l.jpg,data/raw/mit_indoor_subset/train/diningroom/diningroom_000066.jpg,va_02_04_7112_05_l.jpg,diningroom_000066.jpg,256,256,3,RGB,JPEG,1.0,65536,0,70054,f0b7273a54e2d7542c62da08e9bd4e21,2026-05-29T15:18:46.076506
train_bedroom_000065,mit_indoor,train,bedroom,1,bedroom/homeoff005.jpg,data/raw/mit_indoor_subset/train/bedroom/bedroom_000065.jpg,homeoff005.jpg,bedroom_000065.jpg,1024,738,3,RGB,JPEG,1.3875,755712,0,932273,5820dcdacfd2f0a5b43e4433629fad38,2026-05-29T15:18:46.092916
train_bedroom_000066,mit_indoor,train,bedroom,1,bedroom/b19.jpg,data/raw/mit_indoor_subset/train/bedroom/bedroom_000066.jpg,b19.jpg,bedroom_000066.jpg,256,256,3,RGB,JPEG,1.0,65536,7,73033,a1858f1d6afead51c285fbfe9f0772ce,2026-05-29T15:18:46.095739
train_diningroom_000067,mit_indoor,train,diningroom,2,diningroom/dining03.jpg,data/raw/mit_indoor_subset/train/diningroom/diningroom_000067.jpg,dining03.jpg,diningroom_000067.jpg,256,256,3,RGB,JPEG,1.0,65536,7,43542,97797216329c656fd2c02d44cbdc9b14,2026-05-29T15:18:46.097371
train_livingroom_000062,mit_indoor,train,livingroom,4,livingroom/in108.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000062.jpg,in108.jpg,livingroom_000062.jpg,256,256,3,RGB,JPEG,1.0,65536,0,77006,cd40ed74d7523999f26cf20938222b3f,2026-05-29T15:18:46.099421
train_livingroom_000063,mit_indoor,train,livingroom,4,livingroom/l3.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000063.jpg,l3.jpg,livingroom_000063.jpg,256,256,3,RGB,JPEG,1.0,65536,11,89976,fa57eed9bbe00109d3a574ad93281797,2026-05-29T15:18:46.101724
train_bedroom_000067,mit_indoor,train,bedroom,1,bedroom/strongcpl_t.jpg,data/raw/mit_indoor_subset/train/bedroom/bedroom_000067.jpg,strongcpl_t.jpg,bedroom_000067.jpg,256,256,3,RGB,JPEG,1.0,65536,0,67237,9b1da328404c271d93078adec1603bdb,2026-05-29T15:18:46.103752
train_kitchen_000060,mit_indoor,train,kitchen,3,kitchen/kitchen189.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000060.jpg,kitchen189.jpg,kitchen_000060.jpg,1024,768,3,RGB,JPEG,1.3333,786432,0,726434,bd5a86a6597e6aece5e9f57c6ff6ae55,2026-05-29T15:18:46.118315
train_kitchen_000061,mit_indoor,train,kitchen,3,kitchen/int365.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000061.jpg,int365.jpg,kitchen_000061.jpg,256,256,3,RGB,JPEG,1.0,65536,0,62695,749e3c3111ffffa4a7f0f3a3d73da068,2026-05-29T15:18:46.120606
train_bathroom_000063,mit_indoor,train,bathroom,0,bathroom/bath17.jpg,data/raw/mit_indoor_subset/train/bathroom/bathroom_000063.jpg,bath17.jpg,bathroom_000063.jpg,256,256,3,RGB,JPEG,1.0,65536,0,54851,2de4009cff3df26ff83bee2ba163be96,2026-05-29T15:18:46.122350
train_bathroom_000064,mit_indoor,train,bathroom,0,bathroom/room299.jpg,data/raw/mit_indoor_subset/train/bathroom/bathroom_000064.jpg,room299.jpg,bathroom_000064.jpg,256,256,3,RGB,JPEG,1.0,65536,0,49493,bc56457d36bbc2496b8b6ea429124a0b,2026-05-29T15:18:46.124196
train_kitchen_000062,mit_indoor,train,kitchen,3,kitchen/indoor_0263.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000062.jpg,indoor_0263.jpg,kitchen_000062.jpg,449,363,3,RGB,JPEG,1.2369,162987,0,115468,933156f2f7cb3480faec34d9d57b3935,2026-05-29T15:18:46.127358
train_livingroom_000064,mit_indoor,train,livingroom,4,livingroom/indoor_0073.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000064.jpg,indoor_0073.jpg,livingroom_000064.jpg,300,225,3,RGB,JPEG,1.3333,67500,0,28369,12614d4a088937a7f7c9544aa13f0adb,2026-05-29T15:18:46.128690
train_kitchen_000063,mit_indoor,train,kitchen,3,kitchen/int347.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000063.jpg,int347.jpg,kitchen_000063.jpg,256,256,3,RGB,JPEG,1.0,65536,0,55086,d82685757dc3a4e7072c0141b94892f8,2026-05-29T15:18:46.130480
train_bedroom_000068,mit_indoor,train,bedroom,1,bedroom/indoor_0110.jpg,data/raw/mit_indoor_subset/train/bedroom/bedroom_000068.jpg,indoor_0110.jpg,bedroom_000068.jpg,225,300,3,RGB,JPEG,0.75,67500,0,34305,1263cc186459a8e342e0c152175d658c,2026-05-29T15:18:46.132174
train_kitchen_000064,mit_indoor,train,kitchen,3,kitchen/kitchen143.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000064.jpg,kitchen143.jpg,kitchen_000064.jpg,1024,768,3,RGB,JPEG,1.3333,786432,0,941370,59d28551f51657b04a61542d12dbce6c,2026-05-29T15:18:46.148635
train_kitchen_000065,mit_indoor,train,kitchen,3,kitchen/indoor_0542.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000065.jpg,indoor_0542.jpg,kitchen_000065.jpg,800,600,3,RGB,JPEG,1.3333,480000,0,203237,b1622f5fd074748c5d408b789e3fb75c,2026-05-29T15:18:46.154054
train_bathroom_000065,mit_indoor,train,bathroom,0,bathroom/room31.jpg,data/raw/mit_indoor_subset/train/bathroom/bathroom_000065.jpg,room31.jpg,bathroom_000065.jpg,256,256,3,RGB,JPEG,1.0,65536,0,62586,02edefe4476484bbdb5f0b5c45e0b7c4,2026-05-29T15:18:46.156002
train_bathroom_000066,mit_indoor,train,bathroom,0,bathroom/bano3_2.jpg,data/raw/mit_indoor_subset/train/bathroom/bathroom_000066.jpg,bano3_2.jpg,bathroom_000066.jpg,640,480,3,RGB,JPEG,1.3333,307200,0,131061,fd6e9141c534629418c3d9b40a762c74,2026-05-29T15:18:46.159698
train_bathroom_000067,mit_indoor,train,bathroom,0,bathroom/b2.jpg,data/raw/mit_indoor_subset/train/bathroom/bathroom_000067.jpg,b2.jpg,bathroom_000067.jpg,256,256,3,RGB,JPEG,1.0,65536,7,59965,ae8fadcf65b3f462d691c7acfaaa3629,2026-05-29T15:18:46.161746
train_diningroom_000068,mit_indoor,train,diningroom,2,diningroom/d15a.jpg,data/raw/mit_indoor_subset/train/diningroom/diningroom_000068.jpg,d15a.jpg,diningroom_000068.jpg,256,256,3,RGB,JPEG,1.0,65536,0,67873,0bf52d66c66aa5a314d8605e44fc6cad,2026-05-29T15:18:46.163729
train_kitchen_000066,mit_indoor,train,kitchen,3,kitchen/cdmc1167.jpg,data/raw/mit_indoor_subset/train/kitchen/kitchen_000066.jpg,cdmc1167.jpg,kitchen_000066.jpg,256,256,3,RGB,JPEG,1.0,65536,0,14774,57597bcba8658f62fb7e9e0a8229a856,2026-05-29T15:18:46.164834
train_bathroom_000068,mit_indoor,train,bathroom,0,bathroom/room267.jpg,data/raw/mit_indoor_subset/train/bathroom/bathroom_000068.jpg,room267.jpg,bathroom_000068.jpg,256,256,3,RGB,JPEG,1.0,65536,0,60907,ef353229eed025f59a471b245cdd2753,2026-05-29T15:18:46.166624
train_diningroom_000069,mit_indoor,train,diningroom,2,diningroom/easyst034.jpg,data/raw/mit_indoor_subset/train/diningroom/diningroom_000069.jpg,easyst034.jpg,diningroom_000069.jpg,1084,1200,3,RGB,JPEG,0.9033,1300800,0,1327445,e88adb2c41980a5e41f321c81d0228be,2026-05-29T15:18:46.191927
train_diningroom_000070,mit_indoor,train,diningroom,2,diningroom/d2.jpg,data/raw/mit_indoor_subset/train/diningroom/diningroom_000070.jpg,d2.jpg,diningroom_000070.jpg,256,256,3,RGB,JPEG,1.0,65536,11,99586,0ac2db7db930f105ab23e41b74d47da9,2026-05-29T15:18:46.194646
train_bedroom_000069,mit_indoor,train,bedroom,1,bedroom/child4.jpg,data/raw/mit_indoor_subset/train/bedroom/bedroom_000069.jpg,child4.jpg,bedroom_000069.jpg,1024,768,3,RGB,JPEG,1.3333,786432,0,797853,3c2a372050df08f793c5b570d44a40c5,2026-05-29T15:18:46.209963
train_diningroom_000071,mit_indoor,train,diningroom,2,diningroom/dining048.jpg,data/raw/mit_indoor_subset/train/diningroom/diningroom_000071.jpg,dining048.jpg,diningroom_000071.jpg,800,600,3,RGB,JPEG,1.3333,480000,0,488699,d061589d1f71659cdbc3cb0d02380b71,2026-05-29T15:18:46.219892
train_diningroom_000072,mit_indoor,train,diningroom,2,diningroom/dining31.jpg,data/raw/mit_indoor_subset/train/diningroom/diningroom_000072.jpg,dining31.jpg,diningroom_000072.jpg,256,256,3,RGB,JPEG,1.0,65536,7,40063,a103ec638f029cd9d6fccb55a5bac3b8,2026-05-29T15:18:46.221632
train_livingroom_000065,mit_indoor,train,livingroom,4,livingroom/indoor_0463.jpg,data/raw/mit_indoor_subset/train/livingroom/livingroom_000065.jpg,indoor_0463.jpg,livingroom_000065.jpg,800,533,3,RGB,JPEG,1.5009,426400,0,176789,bc95f5154bd741d9cf3dcb139b6a140a,2026-05-29T15:18:46.226335
train_bedroom_000070,mit_indoor,train,bedroom,1,bedroom/b3.jpg,data/raw/mit_indoor_subset/train/bedroom/bedroom_000070.jpg,b3.jpg,bedroom_000070.jpg,256,256,3,RGB,JPEG,1.0,65536,7,80182,c367382a7ebec4a0591fdd68450a218e,2026-05-29T15:18:46.228799
train_diningroom_000073,mit_indoor,train,diningroom,2,diningroom/dining023.jpg,data/raw/mit_indoor_subset/train/diningroom/diningroom_000073.jpg,dining023.jpg,diningroom_000073.jpg,256,256,3,RGB,JPEG,1.0,65536,0,70040,ac7ca8d90adb4f88568876478cc38857,2026-05-29T15:18:46.230772
